Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Education,University,1.18,"1,845"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Education,Vocational,1.5,907
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Employment Status,Employed,1.74,"3,344"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Employment Status,Student,1.08,"2,199"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Employment Status,Unemployed,2.57,832
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Gender,Female,1.09,"3,318"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Gender,Male,1.17,"3,629"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.66,218
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Relationship Status,Married,1.54,"3,693"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Relationship Status,Single,0.97,"2,870"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Social Class,AB,0.44,603
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Social Class,C1,0.51,451
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Social Class,C2,0.78,538
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Demographics,Social Class,D,1.58,687
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Automotive,,0.82,411
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Education,,1.09,827
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Family & Parenting,,1.33,328
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Food & Drink,,1.32,"1,457"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Health & Fitness,,2.14,"1,906"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.43,"1,255"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Home & Garden,,2.59,"1,219"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.96,972
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,News,,1.09,294
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Personal Finance,,2.44,"1,002"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Pets,,1.1,292
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Real Estate,,2.13,381
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.9,266
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Science,,1.14,172
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Shopping,,1.6,"2,433"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Society,,1.61,458
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Sports,,2.65,"2,345"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Style & Fashion,,2.97,644
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Technology & Computing,,1.44,"1,699"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Site Visitors,Travel,,1.49,"1,237"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.56,11
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Content Sharers,Business,,1.6,16
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Content Sharers,Food & Drink,,0.89,12
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.42,4
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Content Sharers,Shopping,,0.52,7
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Arts & Entertainment,,0.91,108
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Automotive,,1.1,19
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Business,,1.69,107
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Education,,0.8,34
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Family & Parenting,,0.3,12
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Food & Drink,,1.34,124
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Health & Fitness,,1.13,58
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Hobbies & Interests,,1.19,47
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Home & Garden,,2.77,131
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.74,39
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,News,,0.75,9
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Personal Finance,,1.62,31
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Pets,,1.08,21
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Real Estate,,1.51,18
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Religion & Spirituality,,0.93,16
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Science,,0.28,3
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Shopping,,1.57,128
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Society,,1.02,16
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Sports,,1.39,107
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Technology & Computing,,0.7,34
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE - 25528,Pixel-Firings,Engagers,Travel,,0.79,34
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Age,18 - 24,0.96,330
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Age,25 - 34,2.32,"1,143"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Age,35 - 44,2.54,920
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Age,45 - 54,1.95,510
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Age,55 - 64,1.03,248
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Age,65+,0.74,260
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Education,Other,1.94,692
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Education,Post Grad,0.69,422
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Education,Secondary,1.05,373
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Education,University,1.27,783
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Education,Vocational,1.46,349
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Employment Status,Employed,1.98,"1,499"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Employment Status,Student,1.07,857
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Employment Status,Unemployed,3.67,470
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Gender,Female,1.18,"1,430"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Gender,Male,1.12,"1,365"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Relationship Status,Co-habiting,1.09,141
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Relationship Status,Married,1.56,"1,481"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Relationship Status,Single,0.96,"1,121"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Social Class,AB,0.39,210
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Social Class,C1,0.53,185
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Social Class,C2,0.86,233
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Demographics,Social Class,D,2.05,352
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Automotive,,0.82,167
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Education,,1.04,321
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Family & Parenting,,1.7,171
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Food & Drink,,1.27,574
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Health & Fitness,,2.16,785
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Hobbies & Interests,,1.24,445
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Home & Garden,,3.54,679
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,0.99,407
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,News,,0.94,104
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Personal Finance,,2.4,402
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Pets,,1.22,132
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Real Estate,,2.21,161
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.79,96
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Science,,1.33,82
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Shopping,,1.83,"1,140"
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Society,,1.63,189
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Sports,,2.4,864
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Style & Fashion,,3.55,314
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Technology & Computing,,1.53,735
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Site Visitors,Travel,,1.17,399
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Content Sharers,Arts & Entertainment,,0.68,7
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Arts & Entertainment,,0.81,52
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Automotive,,0.65,6
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Business,,1.73,59
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Education,,0.7,16
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Family & Parenting,,0.56,12
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Food & Drink,,1.1,55
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Health & Fitness,,0.94,26
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Hobbies & Interests,,1.13,24
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Home & Garden,,5.57,142
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.84,24
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Personal Finance,,0.97,10
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Pets,,0.48,5
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Religion & Spirituality,,0.43,4
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Shopping,,1.34,59
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Sports,,0.97,40
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Technology & Computing,,0.54,14
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones - 23964,Pixel-Firings,Engagers,Travel,,0.65,15
Audi - 102505,Repost-api-account,Demographics,Age,18 - 24,0.83,63
Audi - 102505,Repost-api-account,Demographics,Age,25 - 34,2.09,229
Audi - 102505,Repost-api-account,Demographics,Age,35 - 44,2.34,188
Audi - 102505,Repost-api-account,Demographics,Age,45 - 54,2.37,138
Audi - 102505,Repost-api-account,Demographics,Age,55 - 64,1.54,82
Audi - 102505,Repost-api-account,Demographics,Age,65+,1.75,137
Audi - 102505,Repost-api-account,Demographics,Education,Other,1.79,142
Audi - 102505,Repost-api-account,Demographics,Education,Post Grad,1.36,184
Audi - 102505,Repost-api-account,Demographics,Education,Secondary,1,79
Audi - 102505,Repost-api-account,Demographics,Education,University,1.42,194
Audi - 102505,Repost-api-account,Demographics,Education,Vocational,3.37,179
Audi - 102505,Repost-api-account,Demographics,Employment Status,Employed,2.22,374
Audi - 102505,Repost-api-account,Demographics,Employment Status,Student,0.89,159
Audi - 102505,Repost-api-account,Demographics,Employment Status,Unemployed,1.83,52
Audi - 102505,Repost-api-account,Demographics,Gender,Female,0.65,175
Audi - 102505,Repost-api-account,Demographics,Gender,Male,1.61,436
Audi - 102505,Repost-api-account,Demographics,Relationship Status,Co-habiting,1.39,40
Audi - 102505,Repost-api-account,Demographics,Relationship Status,Married,1.76,371
Audi - 102505,Repost-api-account,Demographics,Relationship Status,Single,0.88,229
Audi - 102505,Repost-api-account,Demographics,Social Class,AB,0.93,111
Audi - 102505,Repost-api-account,Demographics,Social Class,C1,0.67,52
Audi - 102505,Repost-api-account,Demographics,Social Class,C2,0.91,55
Audi - 102505,Repost-api-account,Demographics,Social Class,D,2.08,79
Audi - 102505,Repost-api-account,Site Visitors,Automotive,,2.08,137
Audi - 102505,Repost-api-account,Site Visitors,Education,,1.16,116
Audi - 102505,Repost-api-account,Site Visitors,Family & Parenting,,1.26,41
Audi - 102505,Repost-api-account,Site Visitors,Food & Drink,,0.93,136
Audi - 102505,Repost-api-account,Site Visitors,Health & Fitness,,1.81,213
Audi - 102505,Repost-api-account,Site Visitors,Hobbies & Interests,,1.62,188
Audi - 102505,Repost-api-account,Site Visitors,Home & Garden,,2.18,135
Audi - 102505,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,1.2,159
Audi - 102505,Repost-api-account,Site Visitors,News,,1.49,53
Audi - 102505,Repost-api-account,Site Visitors,Personal Finance,,1.54,83
Audi - 102505,Repost-api-account,Site Visitors,Pets,,0.88,31
Audi - 102505,Repost-api-account,Site Visitors,Real Estate,,1.74,41
Audi - 102505,Repost-api-account,Site Visitors,Religion & Spirituality,,1.02,40
Audi - 102505,Repost-api-account,Site Visitors,Science,,1.2,24
Audi - 102505,Repost-api-account,Site Visitors,Shopping,,1.4,281
Audi - 102505,Repost-api-account,Site Visitors,Society,,1.31,49
Audi - 102505,Repost-api-account,Site Visitors,Sports,,2.07,241
Audi - 102505,Repost-api-account,Site Visitors,Style & Fashion,,1.12,32
Audi - 102505,Repost-api-account,Site Visitors,Technology & Computing,,1.27,197
Audi - 102505,Repost-api-account,Site Visitors,Travel,,1.38,151
Audi - 102505,Repost-api-account,Engagers,Arts & Entertainment,,1.14,30
Audi - 102505,Repost-api-account,Engagers,Business,,3.13,44
Audi - 102505,Repost-api-account,Engagers,Education,,1.06,10
Audi - 102505,Repost-api-account,Engagers,Family & Parenting,,0.23,2
Audi - 102505,Repost-api-account,Engagers,Food & Drink,,0.97,20
Audi - 102505,Repost-api-account,Engagers,Health & Fitness,,0.88,10
Audi - 102505,Repost-api-account,Engagers,Hobbies & Interests,,1.49,13
Audi - 102505,Repost-api-account,Engagers,Home & Garden,,1.43,15
Audi - 102505,Repost-api-account,Engagers,"Law, Gov't and Politics",,0.94,11
Audi - 102505,Repost-api-account,Engagers,Shopping,,1.05,19
Audi - 102505,Repost-api-account,Engagers,Sports,,1.06,18
Audi - 102505,Repost-api-account,Engagers,Technology & Computing,,0.37,4
Audi - 102505,Repost-api-account,Engagers,Travel,,0.95,9
Bertolli - 104959,Repost-api-account,Demographics,Gender,Female,1.72,12
Bertolli - 104959,Repost-api-account,Demographics,Gender,Male,0.99,7
Bertolli - 104959,Repost-api-account,Demographics,Relationship Status,Married,2,11
Bertolli - 104959,Repost-api-account,Demographics,Relationship Status,Single,1.03,7
blinkbox - 1080,Repost-api-account,Demographics,Age,18 - 24,1.3,117
blinkbox - 1080,Repost-api-account,Demographics,Age,25 - 34,1.91,247
blinkbox - 1080,Repost-api-account,Demographics,Age,35 - 44,1.78,169
blinkbox - 1080,Repost-api-account,Demographics,Age,45 - 54,1.62,111
blinkbox - 1080,Repost-api-account,Demographics,Age,55 - 64,1.29,81
blinkbox - 1080,Repost-api-account,Demographics,Age,65+,1.54,142
blinkbox - 1080,Repost-api-account,Demographics,Education,Other,1.67,156
blinkbox - 1080,Repost-api-account,Demographics,Education,Post Grad,1.36,216
blinkbox - 1080,Repost-api-account,Demographics,Education,Secondary,0.86,80
blinkbox - 1080,Repost-api-account,Demographics,Education,University,1.71,277
blinkbox - 1080,Repost-api-account,Demographics,Education,Vocational,1.68,105
blinkbox - 1080,Repost-api-account,Demographics,Employment Status,Employed,1.74,345
blinkbox - 1080,Repost-api-account,Demographics,Employment Status,Student,1.22,258
blinkbox - 1080,Repost-api-account,Demographics,Employment Status,Unemployed,2.17,73
blinkbox - 1080,Repost-api-account,Demographics,Gender,Female,0.97,308
blinkbox - 1080,Repost-api-account,Demographics,Gender,Male,1.29,412
blinkbox - 1080,Repost-api-account,Demographics,Relationship Status,Co-habiting,0.68,23
blinkbox - 1080,Repost-api-account,Demographics,Relationship Status,Married,1.42,354
blinkbox - 1080,Repost-api-account,Demographics,Relationship Status,Single,1.09,334
blinkbox - 1080,Repost-api-account,Demographics,Social Class,AB,0.57,81
blinkbox - 1080,Repost-api-account,Demographics,Social Class,C1,0.77,70
blinkbox - 1080,Repost-api-account,Demographics,Social Class,C2,0.76,54
blinkbox - 1080,Repost-api-account,Demographics,Social Class,D,1.8,81
blinkbox - 1080,Repost-api-account,Site Visitors,Automotive,,0.44,50
blinkbox - 1080,Repost-api-account,Site Visitors,Education,,0.6,102
blinkbox - 1080,Repost-api-account,Site Visitors,Family & Parenting,,0.95,53
blinkbox - 1080,Repost-api-account,Site Visitors,Food & Drink,,0.8,201
blinkbox - 1080,Repost-api-account,Site Visitors,Health & Fitness,,1.25,252
blinkbox - 1080,Repost-api-account,Site Visitors,Hobbies & Interests,,0.93,185
blinkbox - 1080,Repost-api-account,Site Visitors,Home & Garden,,1.5,159
blinkbox - 1080,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,0.6,137
blinkbox - 1080,Repost-api-account,Site Visitors,News,,1.48,90
blinkbox - 1080,Repost-api-account,Site Visitors,Personal Finance,,1.39,129
blinkbox - 1080,Repost-api-account,Site Visitors,Pets,,0.53,32
blinkbox - 1080,Repost-api-account,Site Visitors,Real Estate,,1.17,47
blinkbox - 1080,Repost-api-account,Site Visitors,Religion & Spirituality,,0.58,39
blinkbox - 1080,Repost-api-account,Site Visitors,Science,,0.94,32
blinkbox - 1080,Repost-api-account,Site Visitors,Shopping,,0.97,333
blinkbox - 1080,Repost-api-account,Site Visitors,Society,,0.98,63
blinkbox - 1080,Repost-api-account,Site Visitors,Sports,,1.13,225
blinkbox - 1080,Repost-api-account,Site Visitors,Style & Fashion,,1.58,77
blinkbox - 1080,Repost-api-account,Site Visitors,Technology & Computing,,4.41,"1,175"
blinkbox - 1080,Repost-api-account,Site Visitors,Travel,,0.84,158
blinkbox - 1080,Repost-api-account,Engagers,Arts & Entertainment,,0.76,12
blinkbox - 1080,Repost-api-account,Engagers,Business,,1.53,13
blinkbox - 1080,Repost-api-account,Engagers,Food & Drink,,1.93,24
blinkbox - 1080,Repost-api-account,Engagers,Shopping,,1,11
blinkbox - 1080,Repost-api-account,Engagers,Sports,,1.36,14
Cancer Research - 100860,Repost-api-account,Demographics,Age,18 - 24,0.84,"1,183"
Cancer Research - 100860,Repost-api-account,Demographics,Age,25 - 34,1.59,"3,221"
Cancer Research - 100860,Repost-api-account,Demographics,Age,35 - 44,1.83,"2,725"
Cancer Research - 100860,Repost-api-account,Demographics,Age,45 - 54,2.26,"2,431"
Cancer Research - 100860,Repost-api-account,Demographics,Age,55 - 64,1.27,"1,260"
Cancer Research - 100860,Repost-api-account,Demographics,Age,65+,1.77,"2,573"
Cancer Research - 100860,Repost-api-account,Demographics,Education,Other,2.91,"4,274"
Cancer Research - 100860,Repost-api-account,Demographics,Education,Post Grad,0.97,"2,429"
Cancer Research - 100860,Repost-api-account,Demographics,Education,Secondary,1.26,"1,847"
Cancer Research - 100860,Repost-api-account,Demographics,Education,University,1.3,"3,286"
Cancer Research - 100860,Repost-api-account,Demographics,Education,Vocational,1.04,"1,018"
Cancer Research - 100860,Repost-api-account,Demographics,Employment Status,Employed,1.91,"5,952"
Cancer Research - 100860,Repost-api-account,Demographics,Employment Status,Student,0.97,"3,205"
Cancer Research - 100860,Repost-api-account,Demographics,Employment Status,Unemployed,3.49,"1,840"
Cancer Research - 100860,Repost-api-account,Demographics,Gender,Female,1.67,"8,286"
Cancer Research - 100860,Repost-api-account,Demographics,Gender,Male,0.71,"3,546"
Cancer Research - 100860,Repost-api-account,Demographics,Relationship Status,Co-habiting,1.22,653
Cancer Research - 100860,Repost-api-account,Demographics,Relationship Status,Married,1.64,"6,395"
Cancer Research - 100860,Repost-api-account,Demographics,Relationship Status,Single,0.83,"4,020"
Cancer Research - 100860,Repost-api-account,Demographics,Social Class,AB,0.33,722
Cancer Research - 100860,Repost-api-account,Demographics,Social Class,C1,0.62,885
Cancer Research - 100860,Repost-api-account,Demographics,Social Class,C2,1.2,"1,336"
Cancer Research - 100860,Repost-api-account,Demographics,Social Class,D,3.1,"2,189"
Cancer Research - 100860,Repost-api-account,Demographics,Social Class,E,5.54,54
Cancer Research - 100860,Repost-api-account,Site Visitors,Automotive,,0.4,886
Cancer Research - 100860,Repost-api-account,Site Visitors,Education,,0.73,"2,454"
Cancer Research - 100860,Repost-api-account,Site Visitors,Family & Parenting,,1.27,"1,396"
Cancer Research - 100860,Repost-api-account,Site Visitors,Food & Drink,,0.82,"4,068"
Cancer Research - 100860,Repost-api-account,Site Visitors,Health & Fitness,,4.93,"19,617"
Cancer Research - 100860,Repost-api-account,Site Visitors,Hobbies & Interests,,0.84,"3,305"
Cancer Research - 100860,Repost-api-account,Site Visitors,Home & Garden,,1.5,"3,149"
Cancer Research - 100860,Repost-api-account,Site Visitors,"Law, Gov't and Politics",,0.71,"3,213"
Cancer Research - 100860,Repost-api-account,Site Visitors,News,,0.65,782
Cancer Research - 100860,Repost-api-account,Site Visitors,Personal Finance,,0.71,"1,296"
Cancer Research - 100860,Repost-api-account,Site Visitors,Pets,,1.06,"1,254"
Cancer Research - 100860,Repost-api-account,Site Visitors,Real Estate,,0.73,583
Cancer Research - 100860,Repost-api-account,Site Visitors,Religion & Spirituality,,0.55,724
Cancer Research - 100860,Repost-api-account,Site Visitors,Science,,0.73,494
Cancer Research - 100860,Repost-api-account,Site Visitors,Shopping,,1.08,"7,351"
Cancer Research - 100860,Repost-api-account,Site Visitors,Society,,4.27,"5,419"
Cancer Research - 100860,Repost-api-account,Site Visitors,Sports,,1.18,"4,637"
Cancer Research - 100860,Repost-api-account,Site Visitors,Style & Fashion,,2.23,"2,159"
Cancer Research - 100860,Repost-api-account,Site Visitors,Technology & Computing,,0.66,"3,481"
Cancer Research - 100860,Repost-api-account,Site Visitors,Travel,,0.93,"3,457"
Cancer Research - 100860,Repost-api-account,Content Sharers,Arts & Entertainment,,0.56,45
