Pixel Name,Device,Platform,Date,Users,Pixel Firings,Day
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,02-May-16,"1,071","1,617",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,03-May-16,609,906,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,04-May-16,540,782,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,05-May-16,496,748,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,07-May-16,307,438,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,08-May-16,539,779,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,09-May-16,505,697,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,10-May-16,468,699,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,11-May-16,569,804,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,12-May-16,456,603,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,13-May-16,460,676,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,14-May-16,522,763,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,15-May-16,554,800,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,16-May-16,576,880,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,17-May-16,504,716,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,18-May-16,481,667,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,19-May-16,495,678,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,20-May-16,429,648,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,21-May-16,612,881,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,22-May-16,561,827,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,23-May-16,643,945,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,24-May-16,486,721,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,25-May-16,589,837,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,26-May-16,388,580,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,27-May-16,502,723,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,28-May-16,567,803,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,29-May-16,677,965,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,30-May-16,897,1237,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,31-May-16,677,1004,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,01-Jun-16,575,815,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,02-Jun-16,500,745,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,03-Jun-16,446,659,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,04-Jun-16,600,862,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,05-Jun-16,536,754,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,06-Jun-16,486,694,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,07-Jun-16,504,698,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,08-Jun-16,401,589,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,09-Jun-16,408,547,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,10-Jun-16,409,591,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,11-Jun-16,538,839,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,12-Jun-16,643,953,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,13-Jun-16,540,806,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,14-Jun-16,516,665,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,15-Jun-16,352,457,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,16-Jun-16,284,384,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,17-Jun-16,252,339,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,18-Jun-16,335,439,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,19-Jun-16,454,602,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,20-Jun-16,368,471,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,21-Jun-16,367,496,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,22-Jun-16,316,440,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,23-Jun-16,389,485,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,24-Jun-16,264,354,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,25-Jun-16,342,445,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,26-Jun-16,417,532,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,27-Jun-16,328,420,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Entertainment,Android - Tablet,Tablet,28-Jun-16,306,418,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,01-Apr-16,513,819,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,02-Apr-16,941,1743,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,03-Apr-16,885,1524,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,04-Apr-16,502,895,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,05-Apr-16,465,790,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,06-Apr-16,481,863,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,07-Apr-16,556,1049,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,08-Apr-16,523,996,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,09-Apr-16,698,1182,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,10-Apr-16,715,1286,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,11-Apr-16,466,826,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,12-Apr-16,442,733,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,13-Apr-16,454,809,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,14-Apr-16,426,732,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,15-Apr-16,553,941,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,16-Apr-16,722,1345,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,17-Apr-16,814,1412,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,18-Apr-16,449,778,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,19-Apr-16,388,698,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,20-Apr-16,453,810,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,21-Apr-16,384,681,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,22-Apr-16,444,811,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,23-Apr-16,645,1089,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,24-Apr-16,802,1497,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,25-Apr-16,826,1546,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,26-Apr-16,472,860,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,27-Apr-16,420,715,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,28-Apr-16,412,764,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,29-Apr-16,467,876,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,30-Apr-16,666,1225,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,01-May-16,921,1754,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,02-May-16,867,1627,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,03-May-16,460,822,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,04-May-16,401,687,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,05-May-16,362,602,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,07-May-16,265,473,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,08-May-16,478,853,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,09-May-16,305,492,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,10-May-16,432,738,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,11-May-16,442,754,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,12-May-16,382,715,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,13-May-16,379,676,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,14-May-16,484,851,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,15-May-16,571,967,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,16-May-16,401,750,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,17-May-16,370,641,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,18-May-16,307,577,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,19-May-16,310,596,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,20-May-16,368,662,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,21-May-16,481,837,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,22-May-16,432,670,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,23-May-16,352,611,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,24-May-16,324,560,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,25-May-16,355,597,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,26-May-16,258,438,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,27-May-16,360,643,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,28-May-16,521,946,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,29-May-16,568,1058,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,30-May-16,513,881,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,31-May-16,367,641,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,01-Jun-16,401,705,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,02-Jun-16,309,586,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,03-Jun-16,362,637,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,04-Jun-16,394,671,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,05-Jun-16,375,633,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,06-Jun-16,333,561,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,07-Jun-16,337,582,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,08-Jun-16,300,512,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,09-Jun-16,283,490,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,10-Jun-16,361,668,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,11-Jun-16,553,973,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,12-Jun-16,533,925,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,13-Jun-16,406,672,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,14-Jun-16,367,656,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,15-Jun-16,358,602,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,16-Jun-16,316,603,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,17-Jun-16,365,620,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,18-Jun-16,538,915,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,19-Jun-16,467,781,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,20-Jun-16,390,679,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,21-Jun-16,418,713,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,22-Jun-16,345,557,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,23-Jun-16,329,531,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,24-Jun-16,334,515,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,25-Jun-16,505,819,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,26-Jun-16,422,687,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,27-Jun-16,409,724,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV HP,Android - Tablet,Tablet,28-Jun-16,402,628,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,01-Apr-16,676,1054,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,02-Apr-16,995,1557,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,03-Apr-16,868,1344,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,04-Apr-16,610,975,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,05-Apr-16,576,824,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,06-Apr-16,590,888,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,07-Apr-16,586,913,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,08-Apr-16,629,1029,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,09-Apr-16,818,1317,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,10-Apr-16,800,1220,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,11-Apr-16,522,847,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,12-Apr-16,692,987,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,13-Apr-16,568,825,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,14-Apr-16,523,765,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,15-Apr-16,705,1122,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,16-Apr-16,"1,021","1,604",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,17-Apr-16,870,1302,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,18-Apr-16,535,777,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,19-Apr-16,557,782,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,20-Apr-16,554,806,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,21-Apr-16,511,716,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,22-Apr-16,697,975,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,23-Apr-16,787,1226,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,24-Apr-16,925,1358,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,25-Apr-16,"1,003","1,395",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,26-Apr-16,584,806,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,27-Apr-16,442,620,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,28-Apr-16,455,653,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,29-Apr-16,512,757,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,30-Apr-16,772,1145,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,01-May-16,880,1354,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,02-May-16,826,1247,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,03-May-16,487,662,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,04-May-16,463,655,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,05-May-16,342,508,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,07-May-16,318,484,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,08-May-16,510,765,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,09-May-16,344,487,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,10-May-16,344,494,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,11-May-16,420,595,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,12-May-16,363,495,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,13-May-16,505,793,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,14-May-16,645,937,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,15-May-16,607,857,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,16-May-16,405,563,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,17-May-16,407,610,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,18-May-16,356,512,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,19-May-16,343,573,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,20-May-16,378,599,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,21-May-16,501,758,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,22-May-16,475,643,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,23-May-16,310,424,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,24-May-16,364,478,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,25-May-16,360,503,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,26-May-16,298,420,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,27-May-16,309,487,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,28-May-16,394,581,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,29-May-16,394,570,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,30-May-16,387,555,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,31-May-16,381,586,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,01-Jun-16,305,431,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,02-Jun-16,240,356,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,03-Jun-16,271,422,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,04-Jun-16,360,623,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,05-Jun-16,330,493,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,06-Jun-16,200,294,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,07-Jun-16,212,293,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,08-Jun-16,206,281,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,09-Jun-16,186,256,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,10-Jun-16,276,424,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,11-Jun-16,421,594,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,12-Jun-16,415,590,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,13-Jun-16,271,392,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,14-Jun-16,150,197,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,15-Jun-16,147,204,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,16-Jun-16,127,163,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,17-Jun-16,166,208,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,18-Jun-16,213,262,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,19-Jun-16,179,212,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,20-Jun-16,126,162,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,21-Jun-16,130,166,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,22-Jun-16,144,167,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,23-Jun-16,119,139,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,24-Jun-16,134,166,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,25-Jun-16,218,265,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,26-Jun-16,204,245,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,27-Jun-16,121,159,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Movies,Android - Tablet,Tablet,28-Jun-16,127,154,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,01-Apr-16,529,844,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,02-Apr-16,"1,757","3,041",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,03-Apr-16,"1,568","2,732",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,04-Apr-16,357,538,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,05-Apr-16,432,645,Tuesday
