pixel_name,Device,Hour,Users
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,17,112
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,18,115
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,19,108
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,20,77
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,21,73
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,22,29
ADV_Sky_Sky Sport_Entertainment_UK_CP,Mobile,23,10
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,0,291
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,1,159
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,2,92
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,3,73
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,4,91
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,5,184
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,6,403
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,7,676
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,8,918
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,9,"1,170"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,10,"1,422"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,11,"1,666"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,12,"1,733"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,13,"1,828"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,14,"1,955"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,15,"2,049"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,16,"2,133"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,17,"2,361"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,18,"3,517"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,19,"3,990"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,20,"3,367"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,21,"2,406"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,22,"1,178"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Desktop,23,536
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,0,214
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,1,119
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,2,89
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,3,61
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,4,108
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,5,220
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,6,401
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,7,598
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,8,697
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,9,775
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,10,787
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,11,905
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,12,945
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,13,"1,022"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,14,"1,055"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,15,"1,241"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,16,"1,439"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,17,"1,667"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,18,"2,021"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,19,"2,332"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,20,"2,360"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,21,"1,867"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,22,"1,055"
ADV_Sky_Sky Sport_Entertainment_UK_CP MOBILE,Mobile,23,424
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,0,22
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,1,27
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,2,7
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,3,20
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,4,30
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,5,23
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,6,78
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,7,135
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,8,243
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,9,325
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,10,425
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,11,420
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,12,405
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,13,397
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,14,385
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,15,401
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,16,398
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,17,404
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,18,425
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,19,470
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,20,420
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,21,350
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,22,160
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Desktop,23,59
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,0,57
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,1,35
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,2,12
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,3,16
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,4,23
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,5,54
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,6,145
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,7,210
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,8,330
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,9,359
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,10,390
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,11,366
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,12,380
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,13,387
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,14,392
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,15,410
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,16,493
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,17,560
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,18,612
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,19,697
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,20,670
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,21,490
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,22,270
ADV_Sky_Sky Sport_Entertainment_UK_CP_Game of Thrones,Mobile,23,131
