Partner,Partner Id,Device,Date,Users,Users Clickbacks
Microsoft Dynamics,100379,Desktop,17-Jul-16,3,3
Microsoft Dynamics,100379,Desktop,18-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,19-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,20-Jul-16,5,8
Microsoft Dynamics,100379,Desktop,22-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,23-Jul-16,4,4
Microsoft Dynamics,100379,Desktop,24-Jul-16,5,5
Microsoft Dynamics,100379,Desktop,25-Jul-16,5,5
Microsoft Dynamics,100379,Mobile (Android),28-Apr-16,10,17
Microsoft Dynamics,100379,Mobile (Android),29-Apr-16,11,16
Microsoft Dynamics,100379,Mobile (Android),30-Apr-16,12,15
Microsoft Dynamics,100379,Mobile (Android),01-May-16,10,16
Microsoft Dynamics,100379,Mobile (Android),02-May-16,5,7
Microsoft Dynamics,100379,Mobile (Android),03-May-16,7,13
Microsoft Dynamics,100379,Mobile (Android),04-May-16,4,5
Microsoft Dynamics,100379,Mobile (Android),08-May-16,2,2
Microsoft Dynamics,100379,Mobile (Android),09-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),10-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),12-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),14-May-16,1,2
Microsoft Dynamics,100379,Mobile (Android),15-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),16-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),17-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),19-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),22-May-16,1,2
Microsoft Dynamics,100379,Mobile (Android),28-May-16,1,1
Microsoft Dynamics,100379,Mobile (Android),14-Jun-16,2,2
Microsoft Dynamics,100379,Mobile (Android),21-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (Android),24-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (Android),08-Jul-16,1,2
Microsoft Dynamics,100379,Mobile (Android),11-Jul-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),28-Apr-16,25,37
Microsoft Dynamics,100379,Mobile (iOS),29-Apr-16,12,16
Microsoft Dynamics,100379,Mobile (iOS),30-Apr-16,14,20
Microsoft Dynamics,100379,Mobile (iOS),01-May-16,16,25
Microsoft Dynamics,100379,Mobile (iOS),02-May-16,20,30
Microsoft Dynamics,100379,Mobile (iOS),03-May-16,20,27
Microsoft Dynamics,100379,Mobile (iOS),04-May-16,14,20
Microsoft Dynamics,100379,Mobile (iOS),05-May-16,7,10
Microsoft Dynamics,100379,Mobile (iOS),06-May-16,9,12
Microsoft Dynamics,100379,Mobile (iOS),09-May-16,3,3
Microsoft Dynamics,100379,Mobile (iOS),10-May-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),11-May-16,3,5
Microsoft Dynamics,100379,Mobile (iOS),12-May-16,3,4
Microsoft Dynamics,100379,Mobile (iOS),13-May-16,7,7
Microsoft Dynamics,100379,Mobile (iOS),14-May-16,2,3
Microsoft Dynamics,100379,Mobile (iOS),15-May-16,2,2
Microsoft Dynamics,100379,Mobile (iOS),16-May-16,3,4
Microsoft Dynamics,100379,Mobile (iOS),17-May-16,2,4
Microsoft Dynamics,100379,Mobile (iOS),18-May-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),19-May-16,7,10
Microsoft Dynamics,100379,Mobile (iOS),20-May-16,6,8
Microsoft Dynamics,100379,Mobile (iOS),21-May-16,3,5
Microsoft Dynamics,100379,Mobile (iOS),22-May-16,3,5
Microsoft Dynamics,100379,Mobile (iOS),24-May-16,1,2
Microsoft Dynamics,100379,Mobile (iOS),28-May-16,2,5
Microsoft Dynamics,100379,Mobile (iOS),30-May-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),02-Jun-16,3,3
Microsoft Dynamics,100379,Mobile (iOS),08-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),10-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),17-Jun-16,1,2
Microsoft Dynamics,100379,Mobile (iOS),20-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),22-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),25-Jun-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),08-Jul-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),17-Jul-16,1,1
Microsoft Dynamics,100379,Mobile (iOS),20-Jul-16,1,1
Microsoft Education,83429,Desktop,28-Apr-16,1,1
Microsoft Education,83429,Desktop,30-Apr-16,1,1
Microsoft Education,83429,Desktop,02-May-16,2,2
Microsoft Education,83429,Desktop,04-May-16,1,1
Microsoft Education,83429,Desktop,10-May-16,1,3
Microsoft Education,83429,Desktop,11-May-16,1,1
Microsoft Education,83429,Desktop,12-May-16,1,1
Microsoft Education,83429,Desktop,13-May-16,1,1
Microsoft Education,83429,Desktop,14-May-16,1,1
Microsoft Education,83429,Desktop,16-May-16,1,2
Microsoft Education,83429,Desktop,20-May-16,1,1
Microsoft Education,83429,Desktop,24-May-16,1,1
Microsoft Education,83429,Desktop,27-May-16,5,5
Microsoft Education,83429,Desktop,03-Jun-16,1,1
Microsoft Education,83429,Desktop,06-Jun-16,1,1
Microsoft Education,83429,Desktop,08-Jun-16,1,1
Microsoft Education,83429,Desktop,09-Jun-16,2,3
Microsoft Education,83429,Desktop,10-Jun-16,1,1
Microsoft Education,83429,Desktop,12-Jun-16,1,2
Microsoft Education,83429,Desktop,13-Jun-16,2,2
Microsoft Education,83429,Desktop,15-Jun-16,1,1
Microsoft Education,83429,Desktop,17-Jun-16,1,1
Microsoft Education,83429,Desktop,20-Jun-16,1,1
Microsoft Education,83429,Desktop,21-Jun-16,1,1
Microsoft Education,83429,Desktop,23-Jun-16,1,1
Microsoft Education,83429,Desktop,25-Jun-16,1,1
Microsoft Education,83429,Desktop,27-Jun-16,2,2
Microsoft Education,83429,Desktop,28-Jun-16,1,1
Microsoft Education,83429,Desktop,05-Jul-16,1,3
Microsoft Education,83429,Desktop,11-Jul-16,1,1
Microsoft Education,83429,Desktop,12-Jul-16,2,2
Microsoft Education,83429,Desktop,13-Jul-16,2,3
Microsoft Education,83429,Desktop,15-Jul-16,1,1
Microsoft Education,83429,Desktop,18-Jul-16,1,4
Microsoft Education,83429,Desktop,24-Jul-16,2,4
Microsoft Education,83429,Mobile (Android),18-Jul-16,1,1
Microsoft for Work,3047,Desktop,28-Apr-16,3,3
Microsoft for Work,3047,Desktop,29-Apr-16,6,6
Microsoft for Work,3047,Desktop,30-Apr-16,2,2
Microsoft for Work,3047,Desktop,01-May-16,5,5
Microsoft for Work,3047,Desktop,02-May-16,4,4
Microsoft for Work,3047,Desktop,03-May-16,3,5
Microsoft for Work,3047,Desktop,04-May-16,4,4
Microsoft for Work,3047,Desktop,05-May-16,7,7
Microsoft for Work,3047,Desktop,06-May-16,4,4
Microsoft for Work,3047,Desktop,08-May-16,4,5
Microsoft for Work,3047,Desktop,09-May-16,4,24
Microsoft for Work,3047,Desktop,10-May-16,3,3
Microsoft for Work,3047,Desktop,11-May-16,3,3
Microsoft for Work,3047,Desktop,12-May-16,3,3
Microsoft for Work,3047,Desktop,14-May-16,1,1
Microsoft for Work,3047,Desktop,15-May-16,2,2
Microsoft for Work,3047,Desktop,16-May-16,1,1
Microsoft for Work,3047,Desktop,17-May-16,2,2
Microsoft for Work,3047,Desktop,18-May-16,2,2
Microsoft for Work,3047,Desktop,19-May-16,2,2
Microsoft for Work,3047,Desktop,20-May-16,1,1
Microsoft for Work,3047,Desktop,21-May-16,2,2
Microsoft for Work,3047,Desktop,24-May-16,3,6
Microsoft for Work,3047,Desktop,25-May-16,3,3
Microsoft for Work,3047,Desktop,26-May-16,6,7
Microsoft for Work,3047,Desktop,27-May-16,2,6
Microsoft for Work,3047,Desktop,28-May-16,3,3
Microsoft for Work,3047,Desktop,30-May-16,1,1
Microsoft for Work,3047,Desktop,31-May-16,3,3
Microsoft for Work,3047,Desktop,01-Jun-16,11,11
Microsoft for Work,3047,Desktop,02-Jun-16,2,2
Microsoft for Work,3047,Desktop,03-Jun-16,9,9
Microsoft for Work,3047,Desktop,04-Jun-16,3,3
Microsoft for Work,3047,Desktop,05-Jun-16,3,4
Microsoft for Work,3047,Desktop,06-Jun-16,2,2
Microsoft for Work,3047,Desktop,07-Jun-16,4,4
Microsoft for Work,3047,Desktop,08-Jun-16,5,5
Microsoft for Work,3047,Desktop,10-Jun-16,18,18
Microsoft for Work,3047,Desktop,11-Jun-16,1,1
Microsoft for Work,3047,Desktop,12-Jun-16,3,3
Microsoft for Work,3047,Desktop,13-Jun-16,9,9
Microsoft for Work,3047,Desktop,14-Jun-16,28,30
Microsoft for Work,3047,Desktop,15-Jun-16,17,20
Microsoft for Work,3047,Desktop,16-Jun-16,29,29
Microsoft for Work,3047,Desktop,17-Jun-16,14,16
Microsoft for Work,3047,Desktop,18-Jun-16,17,18
Microsoft for Work,3047,Desktop,19-Jun-16,16,16
Microsoft for Work,3047,Desktop,20-Jun-16,38,39
Microsoft for Work,3047,Desktop,21-Jun-16,6,6
Microsoft for Work,3047,Desktop,22-Jun-16,2,2
Microsoft for Work,3047,Desktop,23-Jun-16,1,1
Microsoft for Work,3047,Desktop,24-Jun-16,3,3
Microsoft for Work,3047,Desktop,25-Jun-16,4,4
Microsoft for Work,3047,Desktop,26-Jun-16,3,3
Microsoft for Work,3047,Desktop,27-Jun-16,8,8
Microsoft for Work,3047,Desktop,28-Jun-16,9,11
Microsoft for Work,3047,Desktop,29-Jun-16,6,6
Microsoft for Work,3047,Desktop,30-Jun-16,2,3
Microsoft for Work,3047,Desktop,01-Jul-16,2,2
Microsoft for Work,3047,Desktop,02-Jul-16,5,5
Microsoft for Work,3047,Desktop,03-Jul-16,6,6
Microsoft for Work,3047,Desktop,04-Jul-16,1,1
Microsoft for Work,3047,Desktop,05-Jul-16,5,5
Microsoft for Work,3047,Desktop,06-Jul-16,6,6
Microsoft for Work,3047,Desktop,07-Jul-16,3,3
Microsoft for Work,3047,Desktop,08-Jul-16,6,6
Microsoft for Work,3047,Desktop,09-Jul-16,1,1
Microsoft for Work,3047,Desktop,10-Jul-16,2,2
Microsoft for Work,3047,Desktop,11-Jul-16,5,5
Microsoft for Work,3047,Desktop,12-Jul-16,2,2
Microsoft for Work,3047,Desktop,13-Jul-16,20,22
Microsoft for Work,3047,Desktop,14-Jul-16,2,2
Microsoft for Work,3047,Desktop,15-Jul-16,4,5
Microsoft for Work,3047,Desktop,16-Jul-16,2,2
Microsoft for Work,3047,Desktop,18-Jul-16,1,1
Microsoft for Work,3047,Desktop,19-Jul-16,1,1
Microsoft for Work,3047,Desktop,20-Jul-16,3,3
Microsoft for Work,3047,Desktop,22-Jul-16,5,7
Microsoft for Work,3047,Desktop,23-Jul-16,3,3
Microsoft for Work,3047,Desktop,25-Jul-16,5,5
Microsoft for Work,3047,Mobile (Android),29-Apr-16,1,1
Microsoft for Work,3047,Mobile (Android),08-May-16,1,1
Microsoft for Work,3047,Mobile (Android),09-May-16,1,1
Microsoft for Work,3047,Mobile (Android),10-May-16,1,1
Microsoft for Work,3047,Mobile (Android),28-May-16,1,1
Microsoft for Work,3047,Mobile (Android),09-Jun-16,1,1
Microsoft for Work,3047,Mobile (Android),26-Jun-16,1,1
Microsoft for Work,3047,Mobile (Android),27-Jun-16,1,1
Microsoft for Work,3047,Mobile (Android),30-Jun-16,2,2
Microsoft for Work,3047,Mobile (Android),07-Jul-16,1,1
Microsoft for Work,3047,Mobile (Android),17-Jul-16,1,1
Microsoft for Work,3047,Mobile (Android),23-Jul-16,1,1
Microsoft for Work,3047,Mobile (iOS),01-May-16,1,1
Microsoft for Work,3047,Mobile (iOS),03-May-16,1,1
Microsoft for Work,3047,Mobile (iOS),11-May-16,1,2
Microsoft for Work,3047,Mobile (iOS),18-May-16,1,2
Microsoft for Work,3047,Mobile (iOS),28-May-16,1,1
Microsoft for Work,3047,Mobile (iOS),29-May-16,1,1
Microsoft for Work,3047,Mobile (iOS),05-Jun-16,1,1
Microsoft for Work,3047,Mobile (iOS),18-Jun-16,1,2
Microsoft for Work,3047,Mobile (iOS),19-Jun-16,1,1
Microsoft for Work,3047,Mobile (iOS),20-Jun-16,1,2
Microsoft for Work,3047,Mobile (iOS),24-Jun-16,1,2
Microsoft for Work,3047,Mobile (iOS),22-Jul-16,1,1
Microsoft for Work,3047,Mobile (iOS),23-Jul-16,1,1
Microsoft for Work,3047,Mobile (iOS),24-Jul-16,1,2
Mini,5693,Desktop,28-Apr-16,29,49
Mini,5693,Desktop,29-Apr-16,72,78
Mini,5693,Desktop,30-Apr-16,27,29
Mini,5693,Desktop,01-May-16,13,13
Mini,5693,Desktop,02-May-16,12,12
Mini,5693,Desktop,03-May-16,14,32
Mini,5693,Desktop,04-May-16,786,971
Mini,5693,Desktop,05-May-16,296,365
Mini,5693,Desktop,06-May-16,336,393
Mini,5693,Desktop,07-May-16,78,81
Mini,5693,Desktop,08-May-16,47,58
Mini,5693,Desktop,09-May-16,74,80
Mini,5693,Desktop,10-May-16,23,23
Mini,5693,Desktop,11-May-16,70,76
Mini,5693,Desktop,12-May-16,26,26
Mini,5693,Desktop,13-May-16,16,16
Mini,5693,Desktop,14-May-16,21,27
Mini,5693,Desktop,15-May-16,20,23
Mini,5693,Desktop,16-May-16,17,21
Mini,5693,Desktop,17-May-16,27,29
Mini,5693,Desktop,18-May-16,33,35
Mini,5693,Desktop,19-May-16,20,29
Mini,5693,Desktop,20-May-16,40,59
Mini,5693,Desktop,21-May-16,21,30
Mini,5693,Desktop,22-May-16,11,14
Mini,5693,Desktop,24-May-16,24,38
Mini,5693,Desktop,25-May-16,34,36
Mini,5693,Desktop,26-May-16,"1,268","1,433"
Mini,5693,Desktop,27-May-16,199,229
Mini,5693,Desktop,28-May-16,53,59
Mini,5693,Desktop,29-May-16,39,42
Mini,5693,Desktop,30-May-16,50,55
Mini,5693,Desktop,31-May-16,124,174
Mini,5693,Desktop,01-Jun-16,65,99
Mini,5693,Desktop,02-Jun-16,149,182
Mini,5693,Desktop,03-Jun-16,38,49
Mini,5693,Desktop,04-Jun-16,19,21
Mini,5693,Desktop,05-Jun-16,19,22
Mini,5693,Desktop,06-Jun-16,41,49
Mini,5693,Desktop,07-Jun-16,15,20
Mini,5693,Desktop,08-Jun-16,16,16
Mini,5693,Desktop,09-Jun-16,8,17
Mini,5693,Desktop,10-Jun-16,61,77
Mini,5693,Desktop,11-Jun-16,17,19
Mini,5693,Desktop,12-Jun-16,12,13
Mini,5693,Desktop,13-Jun-16,19,30
Mini,5693,Desktop,14-Jun-16,12,23
Mini,5693,Desktop,15-Jun-16,58,92
Mini,5693,Desktop,16-Jun-16,105,130
Mini,5693,Desktop,17-Jun-16,75,90
Mini,5693,Desktop,18-Jun-16,46,52
Mini,5693,Desktop,19-Jun-16,54,60
Mini,5693,Desktop,20-Jun-16,62,66
Mini,5693,Desktop,21-Jun-16,76,96
Mini,5693,Desktop,22-Jun-16,144,171
Mini,5693,Desktop,23-Jun-16,68,93
Mini,5693,Desktop,24-Jun-16,80,89
Mini,5693,Desktop,25-Jun-16,10,12
Mini,5693,Desktop,26-Jun-16,10,15
Mini,5693,Desktop,27-Jun-16,10,10
Mini,5693,Desktop,28-Jun-16,6,15
Mini,5693,Desktop,29-Jun-16,154,180
Mini,5693,Desktop,30-Jun-16,86,107
Mini,5693,Desktop,01-Jul-16,19,22
Mini,5693,Desktop,02-Jul-16,7,7
Mini,5693,Desktop,03-Jul-16,5,6
Mini,5693,Desktop,04-Jul-16,10,15
Mini,5693,Desktop,05-Jul-16,5,7
Mini,5693,Desktop,06-Jul-16,8,18
Mini,5693,Desktop,07-Jul-16,20,21
Mini,5693,Desktop,08-Jul-16,83,83
Mini,5693,Desktop,09-Jul-16,5,6
Mini,5693,Desktop,10-Jul-16,3,3
Mini,5693,Desktop,11-Jul-16,9,11
Mini,5693,Desktop,12-Jul-16,6,6
Mini,5693,Desktop,13-Jul-16,20,31
Mini,5693,Desktop,14-Jul-16,2,2
Mini,5693,Desktop,15-Jul-16,6,11
Mini,5693,Desktop,16-Jul-16,4,4
Mini,5693,Desktop,17-Jul-16,1,1
Mini,5693,Desktop,18-Jul-16,9,10
Mini,5693,Desktop,19-Jul-16,11,13
Mini,5693,Desktop,20-Jul-16,3,4
Mini,5693,Desktop,22-Jul-16,5,6
Mini,5693,Desktop,23-Jul-16,1,1
Mini,5693,Desktop,24-Jul-16,3,3
Mini,5693,Desktop,25-Jul-16,8,9
Mini,5693,Mobile (Android),28-Apr-16,18,19
Mini,5693,Mobile (Android),29-Apr-16,32,36
Mini,5693,Mobile (Android),30-Apr-16,12,14
Mini,5693,Mobile (Android),01-May-16,2,2
Mini,5693,Mobile (Android),02-May-16,3,3
Mini,5693,Mobile (Android),03-May-16,2,2
Mini,5693,Mobile (Android),04-May-16,318,397
Mini,5693,Mobile (Android),05-May-16,76,99
Mini,5693,Mobile (Android),06-May-16,109,124
Mini,5693,Mobile (Android),07-May-16,407,426
Mini,5693,Mobile (Android),08-May-16,364,378
Mini,5693,Mobile (Android),09-May-16,12,13
Mini,5693,Mobile (Android),10-May-16,7,9
Mini,5693,Mobile (Android),11-May-16,14,15
Mini,5693,Mobile (Android),12-May-16,6,6
Mini,5693,Mobile (Android),13-May-16,6,6
Mini,5693,Mobile (Android),14-May-16,7,7
Mini,5693,Mobile (Android),15-May-16,1,1
Mini,5693,Mobile (Android),16-May-16,2,3
Mini,5693,Mobile (Android),17-May-16,1,1
Mini,5693,Mobile (Android),18-May-16,1,3
Mini,5693,Mobile (Android),19-May-16,8,9
Mini,5693,Mobile (Android),20-May-16,6,6
Mini,5693,Mobile (Android),21-May-16,9,9
Mini,5693,Mobile (Android),22-May-16,6,6
Mini,5693,Mobile (Android),24-May-16,4,4
Mini,5693,Mobile (Android),25-May-16,73,83
Mini,5693,Mobile (Android),26-May-16,435,504
Mini,5693,Mobile (Android),27-May-16,84,103
Mini,5693,Mobile (Android),28-May-16,42,44
Mini,5693,Mobile (Android),29-May-16,25,29
Mini,5693,Mobile (Android),30-May-16,9,10
Mini,5693,Mobile (Android),31-May-16,25,29
Mini,5693,Mobile (Android),01-Jun-16,22,48
Mini,5693,Mobile (Android),02-Jun-16,45,50
Mini,5693,Mobile (Android),03-Jun-16,30,31
Mini,5693,Mobile (Android),04-Jun-16,24,26
Mini,5693,Mobile (Android),05-Jun-16,19,23
Mini,5693,Mobile (Android),06-Jun-16,85,90
Mini,5693,Mobile (Android),07-Jun-16,71,73
Mini,5693,Mobile (Android),08-Jun-16,38,41
Mini,5693,Mobile (Android),09-Jun-16,48,49
Mini,5693,Mobile (Android),10-Jun-16,77,96
Mini,5693,Mobile (Android),11-Jun-16,42,45
Mini,5693,Mobile (Android),12-Jun-16,57,59
Mini,5693,Mobile (Android),13-Jun-16,70,74
Mini,5693,Mobile (Android),14-Jun-16,40,51
Mini,5693,Mobile (Android),15-Jun-16,328,338
Mini,5693,Mobile (Android),16-Jun-16,914,"1,086"
Mini,5693,Mobile (Android),17-Jun-16,925,"1,071"
Mini,5693,Mobile (Android),18-Jun-16,721,816
Mini,5693,Mobile (Android),19-Jun-16,770,873
Mini,5693,Mobile (Android),20-Jun-16,735,868
Mini,5693,Mobile (Android),21-Jun-16,805,932
Mini,5693,Mobile (Android),22-Jun-16,936,"1,116"
Mini,5693,Mobile (Android),23-Jun-16,691,802
Mini,5693,Mobile (Android),24-Jun-16,33,36
Mini,5693,Mobile (Android),25-Jun-16,7,8
Mini,5693,Mobile (Android),26-Jun-16,5,5
Mini,5693,Mobile (Android),27-Jun-16,1,1
Mini,5693,Mobile (Android),28-Jun-16,3,4
Mini,5693,Mobile (Android),29-Jun-16,76,90
Mini,5693,Mobile (Android),30-Jun-16,23,26
Mini,5693,Mobile (Android),01-Jul-16,12,17
Mini,5693,Mobile (Android),02-Jul-16,3,3
Mini,5693,Mobile (Android),03-Jul-16,5,7
Mini,5693,Mobile (Android),04-Jul-16,3,4
Mini,5693,Mobile (Android),05-Jul-16,5,5
Mini,5693,Mobile (Android),06-Jul-16,3,3
Mini,5693,Mobile (Android),07-Jul-16,6,7
Mini,5693,Mobile (Android),08-Jul-16,4,5
Mini,5693,Mobile (Android),09-Jul-16,5,6
Mini,5693,Mobile (Android),10-Jul-16,10,13
Mini,5693,Mobile (Android),11-Jul-16,5,6
Mini,5693,Mobile (Android),12-Jul-16,2,4
Mini,5693,Mobile (Android),13-Jul-16,1,1
Mini,5693,Mobile (Android),14-Jul-16,1,1
Mini,5693,Mobile (Android),15-Jul-16,6,7
Mini,5693,Mobile (Android),16-Jul-16,1,1
Mini,5693,Mobile (Android),17-Jul-16,3,3
Mini,5693,Mobile (Android),18-Jul-16,5,9
Mini,5693,Mobile (Android),19-Jul-16,3,4
Mini,5693,Mobile (Android),20-Jul-16,2,6
Mini,5693,Mobile (Android),23-Jul-16,2,4
Mini,5693,Mobile (Android),24-Jul-16,4,4
Mini,5693,Mobile (Android),25-Jul-16,4,4
Mini,5693,Mobile (iOS),28-Apr-16,22,24
Mini,5693,Mobile (iOS),29-Apr-16,108,111
Mini,5693,Mobile (iOS),30-Apr-16,27,28
Mini,5693,Mobile (iOS),01-May-16,19,22
Mini,5693,Mobile (iOS),02-May-16,11,11
Mini,5693,Mobile (iOS),03-May-16,17,22
Mini,5693,Mobile (iOS),04-May-16,"1,343","1,453"
Mini,5693,Mobile (iOS),05-May-16,335,367
Mini,5693,Mobile (iOS),06-May-16,555,609
Mini,5693,Mobile (iOS),07-May-16,538,569
Mini,5693,Mobile (iOS),08-May-16,460,481
Mini,5693,Mobile (iOS),09-May-16,45,69
Mini,5693,Mobile (iOS),10-May-16,17,19
Mini,5693,Mobile (iOS),11-May-16,70,75
Mini,5693,Mobile (iOS),12-May-16,19,21
Mini,5693,Mobile (iOS),13-May-16,17,18
Mini,5693,Mobile (iOS),14-May-16,16,21
Mini,5693,Mobile (iOS),15-May-16,12,12
Mini,5693,Mobile (iOS),16-May-16,6,6
Mini,5693,Mobile (iOS),17-May-16,15,17
Mini,5693,Mobile (iOS),18-May-16,12,13
Mini,5693,Mobile (iOS),19-May-16,48,58
Mini,5693,Mobile (iOS),20-May-16,24,28
Mini,5693,Mobile (iOS),21-May-16,16,18
Mini,5693,Mobile (iOS),22-May-16,10,10
Mini,5693,Mobile (iOS),24-May-16,16,19
Mini,5693,Mobile (iOS),25-May-16,959,"1,012"
Mini,5693,Mobile (iOS),26-May-16,"3,441","3,726"
Mini,5693,Mobile (iOS),27-May-16,"2,460","2,608"
Mini,5693,Mobile (iOS),28-May-16,"2,533","2,658"
Mini,5693,Mobile (iOS),29-May-16,"2,232","2,349"
Mini,5693,Mobile (iOS),30-May-16,528,566
Mini,5693,Mobile (iOS),31-May-16,509,544
Mini,5693,Mobile (iOS),01-Jun-16,485,522
Mini,5693,Mobile (iOS),02-Jun-16,639,682
Mini,5693,Mobile (iOS),03-Jun-16,"1,119","1,184"
Mini,5693,Mobile (iOS),04-Jun-16,"1,420","1,475"
Mini,5693,Mobile (iOS),05-Jun-16,"1,338","1,385"
Mini,5693,Mobile (iOS),06-Jun-16,"1,868","1,948"
Mini,5693,Mobile (iOS),07-Jun-16,"1,816","1,895"
Mini,5693,Mobile (iOS),08-Jun-16,"1,924","2,019"
Mini,5693,Mobile (iOS),09-Jun-16,"1,754","1,831"
Mini,5693,Mobile (iOS),10-Jun-16,"1,726","1,825"
Mini,5693,Mobile (iOS),11-Jun-16,"1,687","1,764"
Mini,5693,Mobile (iOS),12-Jun-16,"1,780","1,875"
Mini,5693,Mobile (iOS),13-Jun-16,"1,727","1,804"
Mini,5693,Mobile (iOS),14-Jun-16,"1,130","1,191"
Mini,5693,Mobile (iOS),15-Jun-16,453,496
Mini,5693,Mobile (iOS),16-Jun-16,753,854
Mini,5693,Mobile (iOS),17-Jun-16,791,892
Mini,5693,Mobile (iOS),18-Jun-16,"1,317","1,498"
Mini,5693,Mobile (iOS),19-Jun-16,"1,213","1,327"
Mini,5693,Mobile (iOS),20-Jun-16,954,"1,056"
Mini,5693,Mobile (iOS),21-Jun-16,800,901
Mini,5693,Mobile (iOS),22-Jun-16,861,964
Mini,5693,Mobile (iOS),23-Jun-16,640,707
Mini,5693,Mobile (iOS),24-Jun-16,63,74
Mini,5693,Mobile (iOS),25-Jun-16,26,29
Mini,5693,Mobile (iOS),26-Jun-16,18,26
Mini,5693,Mobile (iOS),27-Jun-16,12,14
Mini,5693,Mobile (iOS),28-Jun-16,13,13
Mini,5693,Mobile (iOS),29-Jun-16,345,367
Mini,5693,Mobile (iOS),30-Jun-16,78,89
Mini,5693,Mobile (iOS),01-Jul-16,16,17
Mini,5693,Mobile (iOS),02-Jul-16,10,11
Mini,5693,Mobile (iOS),03-Jul-16,16,16
Mini,5693,Mobile (iOS),04-Jul-16,11,14
Mini,5693,Mobile (iOS),05-Jul-16,7,7
Mini,5693,Mobile (iOS),06-Jul-16,3,3
Mini,5693,Mobile (iOS),07-Jul-16,16,18
Mini,5693,Mobile (iOS),08-Jul-16,12,12
Mini,5693,Mobile (iOS),09-Jul-16,5,5
Mini,5693,Mobile (iOS),10-Jul-16,9,10
Mini,5693,Mobile (iOS),11-Jul-16,7,7
Mini,5693,Mobile (iOS),12-Jul-16,6,6
Mini,5693,Mobile (iOS),13-Jul-16,13,13
Mini,5693,Mobile (iOS),14-Jul-16,6,6
Mini,5693,Mobile (iOS),15-Jul-16,8,10
Mini,5693,Mobile (iOS),16-Jul-16,6,8
Mini,5693,Mobile (iOS),17-Jul-16,9,12
Mini,5693,Mobile (iOS),18-Jul-16,3,3
Mini,5693,Mobile (iOS),19-Jul-16,5,6
Mini,5693,Mobile (iOS),20-Jul-16,1,1
Mini,5693,Mobile (iOS),22-Jul-16,1,1
Mini,5693,Mobile (iOS),23-Jul-16,4,5
Mini,5693,Mobile (iOS),24-Jul-16,3,3
Mini,5693,Mobile (iOS),25-Jul-16,4,4
Monsoon,6774,Desktop,19-May-16,1,1
Monsoon,6774,Desktop,27-May-16,31,31
Monsoon,6774,Desktop,07-Jun-16,1,1
Monsoon,6774,Desktop,24-Jun-16,30,30
Monsoon,6774,Desktop,14-Jul-16,2,2
Monsoon,6774,Desktop,18-Jul-16,30,30
Monsoon,6774,Desktop,25-Jul-16,1,1
Monsoon,6774,Mobile (Android),21-May-16,1,1
Monsoon,6774,Mobile (Android),01-Jul-16,1,7
Monsoon,6774,Mobile (Android),07-Jul-16,1,1
Monsoon,6774,Mobile (Android),08-Jul-16,1,2
Monsoon,6774,Mobile (Android),15-Jul-16,1,1
Monsoon,6774,Mobile (Android),22-Jul-16,1,1
Monsoon,6774,Mobile (iOS),30-Apr-16,1,1
Monsoon,6774,Mobile (iOS),05-May-16,1,1
Monsoon,6774,Mobile (iOS),07-May-16,1,1
Monsoon,6774,Mobile (iOS),09-May-16,1,1
Monsoon,6774,Mobile (iOS),01-Jun-16,1,1
Monsoon,6774,Mobile (iOS),10-Jun-16,1,1
Monsoon,6774,Mobile (iOS),12-Jun-16,1,1
Monsoon,6774,Mobile (iOS),21-Jun-16,1,1
Monsoon,6774,Mobile (iOS),28-Jun-16,1,1
Monsoon,6774,Mobile (iOS),02-Jul-16,1,1
Monsoon,6774,Mobile (iOS),22-Jul-16,1,1
Monsoon,83699,Desktop,27-May-16,6,6
Monsoon,83699,Desktop,24-Jun-16,6,6
Monsoon,83699,Desktop,29-Jun-16,1,1
Monsoon,83699,Desktop,18-Jul-16,6,6
Monsoon,83699,Desktop,19-Jul-16,1,3
Monsoon,83699,Mobile (Android),30-Apr-16,1,1
Monsoon,83699,Mobile (Android),08-May-16,1,1
