Publisher,Publisher Key,Device,Date,Views,Shares,Clickbacks
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,14-Jul-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,18-Jul-16,617,2,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,19-Jul-16,703,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,20-Jul-16,88,12,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,21-Jul-16,120,5,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,22-Jul-16,544,27,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Desktop,25-Jul-16,54,3,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,28-Apr-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,30-Apr-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,04-May-16,55,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,05-May-16,96,0,2
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,06-May-16,49,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,07-May-16,136,0,3
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,08-May-16,135,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,09-May-16,64,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,10-May-16,32,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,11-May-16,72,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,12-May-16,128,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,13-May-16,48,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,14-May-16,88,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,15-May-16,125,0,3
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,16-May-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,17-May-16,48,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,18-May-16,64,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,19-May-16,40,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,20-May-16,80,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,21-May-16,63,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,22-May-16,80,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,23-May-16,56,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,24-May-16,48,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,25-May-16,31,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,26-May-16,24,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iPad,04-Jun-16,16,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,28-Apr-16,8,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,01-May-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,02-May-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,03-May-16,16,0,2
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,04-May-16,77,0,2
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,05-May-16,72,0,3
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,06-May-16,72,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,07-May-16,24,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,08-May-16,89,0,2
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,09-May-16,79,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,10-May-16,88,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,11-May-16,80,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,12-May-16,48,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,13-May-16,56,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,14-May-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,15-May-16,64,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,16-May-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,17-May-16,64,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,18-May-16,24,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,20-May-16,32,2,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,21-May-16,32,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,22-May-16,24,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,23-May-16,24,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,24-May-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,25-May-16,80,0,3
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,26-May-16,29,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,27-May-16,24,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,28-May-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,29-May-16,12,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,30-May-16,8,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,31-May-16,24,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,01-Jun-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,02-Jun-16,32,0,2
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,04-Jun-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,11-Jun-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,14-Jun-16,8,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,19-Jun-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,20-Jun-16,8,0,1
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,21-Jun-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,26-Jun-16,16,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,28-Jun-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,iphone,05-Jul-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Windows - Phone,25-May-16,8,0,0
Microsoft VSE,qf5prdk0q76gvjj7dumn,Windows - Tablet,25-May-16,16,0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,03-May-16,"2,792",1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,04-May-16,"10,048",8,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,05-May-16,"19,039",33,11
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,06-May-16,"16,665",59,20
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,07-May-16,"9,665",12,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,08-May-16,"8,695",17,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,09-May-16,"8,117",7,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,10-May-16,"9,303",9,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,11-May-16,"25,603",61,56
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,12-May-16,"11,835",14,180
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,13-May-16,"10,270",27,81
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,14-May-16,"15,278",44,13
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,15-May-16,"9,088",13,22
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,16-May-16,"12,139",76,90
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,17-May-16,"15,516",46,224
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,18-May-16,"12,231",38,51
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,19-May-16,"12,199",19,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,20-May-16,"8,754",14,11
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,21-May-16,"8,516",13,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,22-May-16,"8,095",12,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,23-May-16,"8,773",11,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,24-May-16,"9,155",15,15
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,25-May-16,"10,847",25,56
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,26-May-16,"13,663",44,28
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,27-May-16,"23,065",37,13
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,28-May-16,"12,182",8,18
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,29-May-16,"9,771",21,14
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,30-May-16,"14,388",11,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,31-May-16,"20,237",25,59
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,01-Jun-16,"36,626",86,539
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,02-Jun-16,"38,146",218,627
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,03-Jun-16,"17,710",10,339
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,04-Jun-16,"17,788",11,327
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,05-Jun-16,"14,041",14,436
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,06-Jun-16,"11,843",9,84
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,07-Jun-16,"11,590",11,30
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,08-Jun-16,"19,336",164,86
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,09-Jun-16,"14,953",31,129
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,10-Jun-16,"11,876",24,69
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,11-Jun-16,"11,000",8,30
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,12-Jun-16,"9,557",15,29
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,13-Jun-16,"9,031",10,26
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,14-Jun-16,"12,770",66,148
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,15-Jun-16,"15,527",41,163
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,16-Jun-16,"12,258",45,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,17-Jun-16,"20,785",93,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,18-Jun-16,"14,300",17,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,19-Jun-16,"11,421",19,16
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,20-Jun-16,"12,513",17,36
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,21-Jun-16,"19,389",105,48
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,22-Jun-16,"19,433",93,47
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,23-Jun-16,"16,568",68,38
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,24-Jun-16,"13,416",33,49
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,25-Jun-16,"9,683",16,24
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,26-Jun-16,"8,640",14,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,27-Jun-16,"7,803",5,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,28-Jun-16,"12,488",127,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,29-Jun-16,"30,362",130,148
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,30-Jun-16,"26,880",75,647
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,01-Jul-16,"25,148",32,398
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,02-Jul-16,"14,459",10,31
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,03-Jul-16,"11,611",16,42
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,04-Jul-16,"10,236",13,29
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,05-Jul-16,"10,932",7,69
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,06-Jul-16,"10,233",9,39
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,07-Jul-16,"17,725",94,42
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,08-Jul-16,"14,012",29,32
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,09-Jul-16,"14,348",67,71
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,10-Jul-16,"16,511",58,125
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,11-Jul-16,"10,944",13,48
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,12-Jul-16,"22,150",67,57
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,13-Jul-16,"19,163",42,114
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,14-Jul-16,"12,500",16,56
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,15-Jul-16,"18,011",53,36
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,16-Jul-16,"15,497",23,14
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,17-Jul-16,"12,017",25,17
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,18-Jul-16,"15,452",50,26
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,19-Jul-16,"19,189",25,58
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,20-Jul-16,"12,358",31,94
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,21-Jul-16,"11,262",16,36
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,22-Jul-16,"12,991",28,314
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,23-Jul-16,"13,983",14,241
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,24-Jul-16,"12,363",16,31
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Phone,25-Jul-16,"12,793",9,58
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,03-May-16,248,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,04-May-16,"1,089",1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,05-May-16,"2,010",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,06-May-16,"1,873",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,07-May-16,"1,281",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,08-May-16,"1,073",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,09-May-16,829,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,10-May-16,"1,019",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,11-May-16,"1,944",0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,12-May-16,"1,264",1,15
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,13-May-16,940,1,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,14-May-16,"1,234",0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,15-May-16,923,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,16-May-16,988,0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,17-May-16,"1,068",1,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,18-May-16,938,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,19-May-16,"1,012",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,20-May-16,901,6,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,21-May-16,893,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,22-May-16,"1,112",1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,23-May-16,936,0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,24-May-16,945,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,25-May-16,973,0,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,26-May-16,"1,046",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,27-May-16,"1,882",2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,28-May-16,"1,219",1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,29-May-16,"1,025",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,30-May-16,"1,353",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,31-May-16,"1,407",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,01-Jun-16,"2,106",2,28
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,02-Jun-16,"2,293",0,20
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,03-Jun-16,"1,164",0,22
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,04-Jun-16,"1,427",2,21
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,05-Jun-16,"1,183",0,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,06-Jun-16,909,1,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,07-Jun-16,822,1,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,08-Jun-16,"1,138",6,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,09-Jun-16,"1,100",1,27
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,10-Jun-16,824,2,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,11-Jun-16,976,2,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,12-Jun-16,883,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,13-Jun-16,844,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,14-Jun-16,999,0,16
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,15-Jun-16,"1,099",1,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,16-Jun-16,984,1,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,17-Jun-16,"1,294",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,18-Jun-16,"1,261",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,19-Jun-16,"1,098",0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,20-Jun-16,"1,133",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,21-Jun-16,"1,368",6,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,22-Jun-16,"1,283",1,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,23-Jun-16,"1,229",1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,24-Jun-16,"1,026",4,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,25-Jun-16,947,2,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,26-Jun-16,847,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,27-Jun-16,692,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,28-Jun-16,840,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,29-Jun-16,"2,381",5,15
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,30-Jun-16,"1,891",5,23
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,01-Jul-16,"1,922",0,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,02-Jul-16,"1,271",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,03-Jul-16,"1,024",3,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,04-Jul-16,995,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,05-Jul-16,862,2,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,06-Jul-16,771,0,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,07-Jul-16,"1,101",0,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,08-Jul-16,"1,055",1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,09-Jul-16,"1,108",0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,10-Jul-16,"1,117",1,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,11-Jul-16,860,1,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,12-Jul-16,"1,641",1,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,13-Jul-16,"1,319",0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,14-Jul-16,974,1,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,15-Jul-16,"1,308",0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,16-Jul-16,"1,159",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,17-Jul-16,"1,054",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,18-Jul-16,"1,233",1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,19-Jul-16,"1,208",0,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,20-Jul-16,976,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,21-Jul-16,932,0,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,22-Jul-16,"1,036",0,21
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,23-Jul-16,"1,210",0,16
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,24-Jul-16,"1,162",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Android - Tablet,25-Jul-16,"1,080",0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,03-May-16,"14,414",170,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,04-May-16,"56,656",935,40
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,05-May-16,"72,245","1,571",113
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,06-May-16,"74,041","1,365",89
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,07-May-16,"42,378",358,16
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,08-May-16,"39,551",515,43
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,09-May-16,"58,139","1,108",71
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,10-May-16,"59,246",669,42
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,11-May-16,"77,466","1,700",371
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,12-May-16,"63,101","1,008",474
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,13-May-16,"53,340",687,262
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,14-May-16,"50,983",394,71
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,15-May-16,"40,711",375,66
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,16-May-16,"58,698","1,209",201
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,17-May-16,"69,648","1,379",466
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,18-May-16,"58,482",922,212
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,19-May-16,"61,712",865,153
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,20-May-16,"53,344",856,87
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,21-May-16,"36,943",292,35
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,22-May-16,"38,008",386,52
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,23-May-16,"56,579",825,101
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,24-May-16,"57,753",815,86
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,25-May-16,"57,965",792,121
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,26-May-16,"56,668","1,146",120
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,27-May-16,"67,687","1,286",104
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,28-May-16,"40,380",457,49
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,29-May-16,"39,246",416,31
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,30-May-16,"53,492",897,82
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,31-May-16,"65,227","1,126",294
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,01-Jun-16,"103,109","2,030",829
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,02-Jun-16,"110,986","1,875",765
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,03-Jun-16,"65,862","1,012",232
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,04-Jun-16,"45,008",430,88
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,05-Jun-16,"41,481",418,107
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,06-Jun-16,"59,353",933,129
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,07-Jun-16,"59,976","1,059",143
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,08-Jun-16,"74,665","1,751",256
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,09-Jun-16,"69,575",973,894
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,10-Jun-16,"54,853",839,443
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,11-Jun-16,"38,196",403,70
